wCount,wRows,wCols,wChls,yRows,yCols,vStride,hStride,ForLoopConvolution,UnrolledInputConvolution,UnrolledInputChlMajInputConvolution,UnrolledOutputConvolution,UnrolledInputImplicitInPaddingConvolution,UnrolledInputExplicitOutPaddingConvolution,UnrolledInputExplicitPaddingConvolution,PartiallyUnrolledInputImplicitInPaddingConvolution,PartiallyUnrolledInputExplicitOutPaddingConvolution,PartiallyUnrolledInputExplicitPaddingConvolution
512,3,3,3,16,16,1,1,5.012,3.25649,3.2474,16.4935,3.24065,3.63913,3.64203,4.37478,5.09192,4.87961
32,3,3,32,16,16,1,1,2.51256,2.66543,5.09495,2.868,5.044,2.99048,3.00838,2.09042,2.43902,2.325
64,3,3,32,16,16,1,1,4.99802,5.2625,10.1,5.74432,10.05,5.96071,5.96786,4.1562,4.83846,4.62385
128,3,3,32,16,16,1,1,10.042,10.5313,20.284,11.7186,20.392,11.9381,11.9381,8.29344,9.66346,9.24545
256,3,3,32,16,16,1,1,20.116,21.1292,42.9833,25.205,42.9333,24.019,23.9857,16.67,19.4385,18.6037
512,3,3,32,16,16,1,1,40.1231,42.0667,83.7167,60.5222,83.5833,47.8091,47.7182,39.5846,43.7,41.8
32,3,3,64,16,16,1,1,5.21354,5.35319,10.7936,6.12073,10.8426,6.17407,6.15366,4.56,5.29579,5.07475
64,3,3,64,16,16,1,1,10.4563,10.6723,21.5083,12.2732,21.6083,12.222,12.2829,9.08036,10.5604,10.106
128,3,3,64,16,16,1,1,20.875,21.2417,44.0667,24.8667,44.1167,24.3476,24.4619,18.6074,21.675,20.692
256,3,3,64,16,16,1,1,41.8417,42.6167,88.2833,50.31,89.0667,48.7091,48.7273,38.2429,44.5833,42.5917
512,3,3,64,16,16,1,1,83.7167,85.05,177.7,111.06,178.367,97.2167,97.7667,85.5667,98.25,93.9167
32,3,3,128,16,16,1,1,10.6333,10.7745,21.3792,12.9231,21.4792,12.2951,12.3171,9.73846,11.3178,10.8426
64,3,3,128,16,16,1,1,21.2292,21.5042,44.3,25.89,44.5583,24.5143,24.5429,19.6192,22.9818,22.1261
128,3,3,128,16,16,1,1,42.6333,42.9583,88.3333,51.81,88.8833,48.7727,48.7727,39.6,46.1545,44.375
256,3,3,128,16,16,1,1,85.15,85.7333,176.433,106.5,177.867,97.9,97.6167,79.7,93.1667,89.35
512,3,3,128,16,16,1,1,170.067,171.5,354.9,217.967,356.9,195.933,195.767,175.1,203.233,194.067
32,3,3,256,16,16,1,1,21.5042,21.6583,44.725,26.6526,45.0417,25.33,25.56,20.296,23.5773,22.5565
64,3,3,256,16,16,1,1,42.9583,43.3333,89.35,53.42,89.2,50.53,50.61,40.7538,47.5455,45.3417
128,3,3,256,16,16,1,1,86.1,86.3333,179.133,106.82,176.967,100.48,100.58,80.8143,94.7667,91.0167
256,3,3,256,16,16,1,1,172.667,172.467,357.55,218.867,356.8,201.167,200.333,173.933,204.8,196.933
512,3,3,256,16,16,1,1,348.15,347.4,720,438.05,716.2,402.4,401.55,644.7,756.7,726.8
32,3,3,512,16,16,1,1,43.3833,43.5333,190.567,53.9,193.033,293.55,294.75,41.2,47.9364,45.7818
64,3,3,512,16,16,1,1,86.0333,86.3,372.6,107.8,388.4,584.7,583.7,82.0857,95.6,91.25
128,3,3,512,16,16,1,1,173.3,173.133,757.4,217.767,760.8,1187.6,1175.1,176.033,204.633,195.533
256,3,3,512,16,16,1,1,345.25,346.1,1554.8,439.75,1458.7,2324.1,2330.2,647.1,752.7,722.5
512,3,3,512,16,16,1,1,692.1,691.5,2947.7,877.6,3000.1,4648.7,4562.8,1292.9,1509.3,1444
32,3,3,3,32,32,1,1,1.27481,0.839262,1.07656,1.75439,1.07339,0.874476,0.87891,1.23762,1.33413,1.30469
64,3,3,3,32,32,1,1,2.5201,1.64474,2.12851,3.56383,2.13106,1.7375,1.74321,2.34836,2.52211,2.47871
128,3,3,3,32,32,1,1,5.035,3.26688,4.24492,23.0545,4.24322,3.45172,3.46897,4.55727,4.90882,4.83269
256,3,3,3,32,32,1,1,10.042,6.50779,8.48305,57.0667,8.50508,6.90822,6.89589,8.98929,9.70385,9.53585
512,3,3,3,32,32,1,1,20.06,12.9872,17.5207,127.375,17.5276,13.8081,13.7892,17.8857,19.2222,18.9222
32,3,3,32,32,32,1,1,10.034,10.5938,21.9826,10.2347,22.0609,11.4659,11.5114,8.64483,9.18182,8.97143
64,3,3,32,32,32,1,1,20.084,21.0583,43.8833,20.604,43.625,22.8,22.8409,17,18.3857,17.9893
128,3,3,32,32,32,1,1,40.0154,41.9667,88.75,57.4333,87.8833,45.6091,45.5364,33.8667,36.6071,35.8071
256,3,3,32,32,32,1,1,80.0571,84.0833,180.6,153.525,179.733,91.0167,91.1167,68.2375,74.0857,72.3429
512,3,3,32,32,32,1,1,160.25,168.367,360.95,313.1,361.65,182.933,182.2,153.775,167.467,163.575
32,3,3,64,32,32,1,1,20.9167,21.4333,43.9667,21.8826,43.8167,23.4318,23.5818,18.6889,20.136,19.7154
64,3,3,64,32,32,1,1,41.85,42.6583,88.3833,44.0417,87.4667,46.6909,46.8455,37.0429,40.3308,39.5923
128,3,3,64,32,32,1,1,83.6333,85.2833,180.333,115.4,180.467,93.35,93.15,75.8571,82.3571,80.5857
256,3,3,64,32,32,1,1,166.767,170.367,361.85,234.6,364.25,187.633,186.967,156.1,169.033,165.575
512,3,3,64,32,32,1,1,334.2,340.1,725,485.1,723.9,374.1,372.8,357.35,387.2,377.95
32,3,3,128,32,32,1,1,42.4083,43.2083,680.3,46.4,663.9,647.8,649.5,39.8308,42.875,42.1333
64,3,3,128,32,32,1,1,85.1667,86,1379.7,93.8167,1377.5,1269.1,1280.9,80.4571,86.9167,85.2167
128,3,3,128,32,32,1,1,169.467,171.633,2792.2,213.467,2676.4,2601.8,2682.5,162.275,175.7,172.3
256,3,3,128,32,32,1,1,339.5,343.2,5530.2,430.85,5347,5153.9,5102.5,326.45,352.75,346
512,3,3,128,32,32,1,1,679.8,686.8,10970.8,875.9,11033.1,10239.2,10269,750.4,812.4,793.6
32,3,3,256,32,32,1,1,85.9,87.4333,1385.3,95.3167,1460.3,1645.4,1641.7,82.9571,89.5167,87.35
64,3,3,256,32,32,1,1,171.833,172.667,2805,191.533,2923.3,3299.7,3274.2,166.733,179.167,175.667
128,3,3,256,32,32,1,1,343.8,344.6,5854.6,407.95,5878.9,6590.9,6634.3,332,359.2,350.4
256,3,3,256,32,32,1,1,690.8,689.2,11451.9,819.8,11535.8,13690.7,13561.2,730.1,787.1,772.5
512,3,3,256,32,32,1,1,1377.3,1380.7,23430.1,1644.1,23653.6,27103.7,27180.7,2672.1,2892.2,2833.7
32,3,3,512,32,32,1,1,172.033,175.333,2931.6,193.133,2952.2,3624.7,3606.1,167.9,180.933,176.933
64,3,3,512,32,32,1,1,345.35,347.8,5789.8,388.5,5662.2,7028.9,7046.6,335.5,361.65,353.95
128,3,3,512,32,32,1,1,690.1,693.6,11623.4,800.8,11648.4,14325.8,14187.2,722.1,779.5,759.1
256,3,3,512,32,32,1,1,1381,1386.8,23126.9,1598.5,22267.2,27573.5,26814.6,2653.9,2862.7,2817.8
512,3,3,512,32,32,1,1,2762.1,2767.8,40182,3191.3,43373.7,56307.2,55982.3,5319.8,5775.2,5639.7
32,3,3,3,64,64,1,1,5.06667,3.338,6.16707,6.52338,6.16951,3.4068,3.43904,4.99307,5.16392,5.15204
64,3,3,3,64,64,1,1,10.094,6.58026,12.1762,13.3105,12.2024,6.76351,6.80541,9.47736,9.81961,9.74423
128,3,3,3,64,64,1,1,20.124,13.0718,24.3619,87.6333,24.4762,13.4921,13.5459,18.4643,19.0444,18.9852
256,3,3,3,64,64,1,1,40.2308,26.035,48.1636,252.7,48.3636,26.7947,26.9158,36.3857,37.6429,37.4214
512,3,3,3,64,64,1,1,80.1429,51.95,98.3167,582.3,98.0667,53.52,53.66,72.3,74.8857,74.5
32,3,3,32,64,64,1,1,39.9692,42.625,578.4,38.6154,576,44.8917,45.5636,34.5733,35.6533,35.38
64,3,3,32,64,64,1,1,80.0286,84.2,1182.1,77.7714,1204.3,89.1333,89.0667,68.7875,71.3,70.55
128,3,3,32,64,64,1,1,160.05,167.867,2362.4,244.4,2370.4,177.933,178.4,137.075,142.575,140.95
256,3,3,32,64,64,1,1,320.85,337.1,4656.2,655.4,4684.9,355,356.15,276.85,288.9,284.95
