wCount,wRows,wCols,wChls,yRows,yCols,vStride,hStride,ForLoopConvolution,UnrolledInputConvolution,UnrolledInputChlMajInputConvolution,UnrolledOutputConvolution,UnrolledInputImplicitInPaddingConvolution,UnrolledInputExplicitOutPaddingConvolution,UnrolledInputExplicitPaddingConvolution,PartiallyUnrolledInputImplicitInPaddingConvolution,PartiallyUnrolledInputExplicitOutPaddingConvolution,PartiallyUnrolledInputExplicitPaddingConvolution
256,3,3,512,16,16,1,1,307.4,2.54772,3.00539,3.33444,2.98095,3.0963,3.27255,3.0681,3.77293,3.78496
512,3,3,512,16,16,1,1,613.1,3.95197,4.3687,6.15122,4.38609,4.61284,4.78095,5.69318,5.70227,5.57778
32,3,3,3,32,32,1,1,1.03665,0.693759,0.566893,0.995229,0.440529,0.633165,0.673082,0.147016,0.164995,0.153988
64,3,3,3,32,32,1,1,2.06461,0.589164,0.568182,1.96969,0.491454,0.49417,0.527743,0.215189,0.256776,0.226085
128,3,3,3,32,32,1,1,4.13636,0.490972,0.460922,2.78833,0.460829,0.455373,0.455789,3.91016,3.92109,3.90937
256,3,3,3,32,32,1,1,8.26393,0.528753,0.502108,4.36435,0.492906,0.495446,0.5,4.25763,4.23814,4.32328
512,3,3,3,32,32,1,1,15.8812,0.643758,0.625,8.40833,0.63384,0.643758,0.65189,5.10918,4.8932,5.14082
32,3,3,32,32,32,1,1,8.54068,0.877368,0.873822,1.17371,0.859794,0.695688,0.807916,5.98571,5.95595,5.88023
64,3,3,32,32,32,1,1,16.9633,0.822697,0.828808,2.0751,0.826073,0.71108,0.825578,4.004,4.11311,3.99762
128,3,3,32,32,32,1,1,35.1133,0.809385,0.912022,2.67861,0.906159,0.76851,0.872474,4.09512,3.99603,4.07886
256,3,3,32,32,32,1,1,71.6286,0.966988,0.954389,4.39737,1.01051,1.01976,1.07802,4.27034,4.23025,4.25847
512,3,3,32,32,32,1,1,140.8,1.4474,1.3457,8.29508,1.34343,1.44682,1.4994,5.43226,5.44348,5.53187
32,3,3,64,32,32,1,1,18.7778,0.994632,1.00887,1.16279,1.04509,0.943315,1.04271,5.39785,6.07108,6.03976
64,3,3,64,32,32,1,1,36.4571,1.05411,1.11178,1.84649,1.10865,1.00827,1.13213,4.36348,4.29915,4.07967
128,3,3,64,32,32,1,1,76.0571,1.28159,1.29663,3.11553,1.39083,1.32243,1.44928,4.16033,4.0224,3.98889
256,3,3,64,32,32,1,1,148.25,1.7301,1.63029,4.82115,1.71918,1.69661,1.80505,4.6,4.44779,4.46518
512,3,3,64,32,32,1,1,303.3,2.1515,1.87416,9.20909,2.11864,2.06379,2.12288,5.98214,5.89412,5.96071
32,3,3,128,32,32,1,1,37.1429,1.25514,1.4988,1.28231,1.62932,1.48284,1.66733,5.9869,5.54835,5.51429
64,3,3,128,32,32,1,1,74.4571,1.73253,1.80975,2.28995,1.93089,1.7773,2.10126,4.24492,4.14132,4.16364
128,3,3,128,32,32,1,1,148.55,2.13277,2.14487,3.23161,2.45098,2.24107,2.52929,4.37043,4.11393,4.24237
256,3,3,128,32,32,1,1,289.1,2.82599,2.63037,5.42903,2.96036,2.77403,2.98036,5.225,5.26316,5.3266
512,3,3,128,32,32,1,1,590.8,3.338,3.08827,10.351,3.66569,3.65036,3.64565,7.11408,6.98611,6.96806
32,3,3,256,32,32,1,1,76.7143,2.24484,2.78,1.62695,3.2109,2.89364,3.23161,5.1398,4.22689,4.29915
64,3,3,256,32,32,1,1,154.225,3.11615,3.41429,2.506,3.74627,3.5461,3.87615,5.015,4.004,4.0032
128,3,3,256,32,32,1,1,299.3,4.26356,3.78788,4.05,4.47054,4.0184,4.39825,5.30316,4.9049,4.83173
256,3,3,256,32,32,1,1,605,4.24237,4.28034,6.95833,4.91078,4.68785,5.77931,6.66933,6.58289,6.52468
512,3,3,256,32,32,1,1,1176.4,5.6236,5.6875,13.4211,6.52468,7.01944,7.00833,9.67692,9.58491,8.80175
32,3,3,512,32,32,1,1,154.05,5.27368,6.78514,2.16537,9.47358,6.36962,9.91569,6.77297,4.11148,4.07724
64,3,3,512,32,32,1,1,293.9,5.23125,6.36456,2.85398,10.7255,6.51558,10.3592,7.02639,5.14388,5.10918
128,3,3,512,32,32,1,1,610.6,6.24444,6.95833,5.37957,10.5417,7.91563,9.68462,8.1629,6.81216,6.6
256,3,3,512,32,32,1,1,1191.1,8.14516,9.35741,10.2612,12.2585,9.46226,11.9381,10.9609,9.59623,9.62308
512,3,3,512,32,32,1,1,2408.1,11.113,11.6721,19.6308,14.5771,15.6875,16.2613,14.8206,11.9023,14.4229
32,3,3,3,64,64,1,1,4.185,0.747982,0.692659,1.94457,0.712393,0.65703,0.705783,4.53153,5.00594,5.76897
64,3,3,3,64,64,1,1,8.32131,0.608394,0.541234,3.43493,0.547265,0.525315,0.547484,4.14215,4.0208,4.07642
128,3,3,3,64,64,1,1,17.7897,0.593824,0.543322,6.2284,0.544771,0.539374,0.564447,4.1562,4.0136,4.18833
256,3,3,3,64,64,1,1,33.1563,0.792552,0.746716,12.5875,0.751051,0.732357,0.767485,4.66759,4.50089,4.73679
512,3,3,3,64,64,1,1,66.8125,1.04333,1.01235,32.6812,1.00402,1.02204,1.0425,6.2037,5.83953,6.92329
32,3,3,32,64,64,1,1,38.3357,1.34852,1.57053,2.25541,1.64393,1.20433,1.43114,5.95059,5.29053,5.15876
64,3,3,32,64,64,1,1,71.4714,1.68586,1.88755,3.67007,1.91107,1.48343,1.74201,4.66481,4.16198,4.24322
128,3,3,32,64,64,1,1,142.675,2.30691,2.47723,6.29875,2.54569,2.07676,2.37204,4.7434,4.25678,4.35391
256,3,3,32,64,64,1,1,287,3.1118,2.94882,13.2605,3.18981,2.97976,3.18981,5.91176,5.59111,5.68977
512,3,3,32,64,64,1,1,561.4,4.21513,3.73284,32.7938,4.0136,3.76842,4.09836,8.7069,8.04444,8.56102
32,3,3,64,64,64,1,1,74.0143,2.51658,3.12688,2.53485,3.14591,2.29358,2.73152,5.93294,4.34783,4.28547
64,3,3,64,64,64,1,1,149.25,3.21923,3.61295,3.84198,3.62464,2.90872,3.346,5.34574,4.12131,4.06829
128,3,3,64,64,64,1,1,295,4.4354,4.30427,7.43971,4.39035,3.80152,4.30598,5.74432,5.035,5.17526
256,3,3,64,64,64,1,1,600.3,5.16804,5.19072,15.3485,5.35319,4.73868,5.29263,7.94762,7.34493,7.43235
512,3,3,64,64,64,1,1,1276.5,8.03333,7.93968,35.04,7.95714,7.44853,7.9746,11.907,9.45094,10.8447
